-0.07001911180496911	-0.06736634083829536	-0.06283232869722585	-0.05637722793434678	-0.04798141011426781	-0.03778163911233065	-0.026248569596387248	-0.014369289467382475	-0.0036842914575636477	0.004064266696239554	0.007549922137634899	0.006297062433954083	0.0007911636575943977	-0.007634139609697124	-0.017226928954481656	-0.02644405261932331	-0.034300350905791664	-0.04033158042542684	-0.04441759145635011	-0.046606972373750714	-0.0469898644766825	-0.04560295943882563	-0.042403764182529016	-0.037296394500066526	-0.03022516887265331	-0.021303592763300367	-0.010990776785384463	-0.0002649896153567048	0.009334987777955217	0.01606868046045348	0.018605011850597722	0.0164655955812814	0.010131685600034034	0.0009333456521926748	-0.009383257732450119	-0.019280113969628858	-0.02777386287496844	-0.03440711060326881	-0.03906057720230184	-0.041789880533386205	-0.042685872496855216	-0.04179040187964705	-0.03906110486021861	-0.03440739127869664	-0.027774675282630064	-0.01928047536813016	-0.009383810663354426	0.0009329751659588612	0.01013160831155824	0.01646578196179018	0.018604597988959568	0.016068792973616318	0.009335767219664089	-0.00026492806719789243	-0.010990992878178368	-0.021303523838693723	-0.03022385356997234	-0.037296088930019726	-0.04240360061184571	-0.045602791365657196	-0.04698938120106981	-0.04660716183357977	-0.04441700179617699	-0.040330894372621544	-0.03429926412181546	-0.026442764010454173	-0.01722543198828734	-0.007632441603049328	0.0007919767777093584	0.006298517411433383	0.00755128522607279	0.0040650620225414075	-0.0036838303975886035	-0.014369872890830658	-0.026248290351040746	-0.03778159982368981	-0.047981410032732534	-0.05637712988973824	-0.06283236505079792	-0.06736684789043039	-0.07002033917304551
-0.07110371412239028	-0.06852309919800126	-0.0638480296135674	-0.057010222763640074	-0.04800242844210273	-0.03706174389557577	-0.024831709708265825	-0.01244885791879421	-0.001499192673682398	0.0063340571150243144	0.009803424794149442	0.008462754906035173	0.0027643611859237936	-0.006036819855397751	-0.01625076228066558	-0.026292880981171943	-0.03502625606891619	-0.04181723163103953	-0.04644649233251216	-0.04895040965557594	-0.04943994977779824	-0.04796608043132775	-0.044472086641796846	-0.03884283971789437	-0.03103416870440072	-0.02126181074494723	-0.010152233583968506	0.0011618614640423312	0.011101742051213061	0.01798315954290933	0.02055902168648797	0.018378476721733258	0.011893435066055136	0.002353214645943804	-0.008554931338429269	-0.019251246287114977	-0.02860129305132347	-0.03597553543826414	-0.04115859451247291	-0.04418808382902874	-0.045180687455468695	-0.04418838070174328	-0.04115850264291988	-0.03597611623294262	-0.028601541885277956	-0.01925109965383503	-0.008556104899776998	0.00235285441911292	0.011893768388910458	0.018378799679971122	0.020558353597884105	0.017983799897617583	0.01110232665504224	0.0011617750658083036	-0.010152888131391057	-0.02126113354316922	-0.031033919566941987	-0.0388423688539945	-0.04447233123416795	-0.047965226636364724	-0.04943914962434855	-0.048949785162453574	-0.046445829494196365	-0.04181667455840842	-0.03502509713588039	-0.026291859803155942	-0.01624981710768514	-0.0060354470997172945	0.0027658074170851094	0.00846378722905531	0.009803956021449966	0.006335748103985989	-0.001499178990923014	-0.012448876366944832	-0.024832085935782757	-0.037062840194815545	-0.0480023769867356	-0.05701024330176466	-0.06384832698332434	-0.0685240696059105	-0.07110363431743454
-0.0714746972909939	-0.06899026609203857	-0.06421665518263855	-0.057058180391327463	-0.047529128252574916	-0.035992525333934725	-0.023308120235950542	-0.010773869234578775	0.000054417688338857556	0.007668087051257421	0.01100268148401197	0.009680256044333417	0.004081903774335614	-0.004719580900543973	-0.015215711212973257	-0.025850037420542562	-0.03532823243599579	-0.04280240127631428	-0.047925230094372384	-0.05071140768015932	-0.051296793697170134	-0.049748816414411014	-0.04599729266414686	-0.03989849892495769	-0.03143295897907354	-0.020944812898220866	-0.009276703595499708	0.0022839375249780677	0.012182403199384228	0.01891599478602701	0.021416121319571605	0.019308018352631004	0.012966997483071136	0.003465418467377636	-0.007691723913692073	-0.018951567100295545	-0.029023142789999092	-0.03706031510422375	-0.04271891765615278	-0.04601634478858549	-0.04709297392261242	-0.046016699682395135	-0.04271891048065873	-0.03706047355866508	-0.029023986709038413	-0.018952600842091383	-0.00769287282981261	0.003465611757221405	0.012967884671176773	0.019307306563944998	0.021416342865063578	0.018916079763460544	0.012182589883480751	0.0022834570541462006	-0.009276700705041628	-0.02094458338011897	-0.03143345558800555	-0.03989815874674997	-0.045996582974379134	-0.049748833029439984	-0.05129663851787384	-0.050709924700919784	-0.04792449151927414	-0.04280233575253588	-0.03532733148760421	-0.025849805673832948	-0.015214793154002615	-0.004717921942972383	0.004083519347201834	0.009681464495012528	0.01100374786392311	0.007668930760067728	0.0000533546369373937	-0.01077336965426361	-0.02330865964417614	-0.03599344451003434	-0.047528384443446675	-0.05705851801119315	-0.06421667173005842	-0.06899069906060169	-0.07147466273881833
-0.07097727051719473	-0.06861640430327234	-0.06381667387185874	-0.05645999425468215	-0.04658504074829622	-0.03469163745739991	-0.021853939395887496	-0.009508552068667346	0.000869489729546402	0.008029340175109393	0.011139914484303917	0.00991627876917378	0.00464604375140629	-0.0038390183466285033	-0.01428392714134328	-0.02521907537903799	-0.03521228034100449	-0.04320136157634934	-0.04870211079780065	-0.051705457235022304	-0.05236762293912519	-0.0507698409112082	-0.04682570283884231	-0.04037477973542241	-0.031425521984785196	-0.020454387859846074	-0.008520697382673508	0.002948548804389838	0.012484187640818375	0.01883677222180883	0.02118015167185523	0.019225820365945088	0.013261821445772846	0.0041196046776441455	-0.006952081777132163	-0.01848119831407138	-0.029041677754892806	-0.037570913637042264	-0.04358971686593671	-0.047088367596564734	-0.04822765905684577	-0.04708852989585586	-0.04358965154333001	-0.03757072135775261	-0.029042520513098028	-0.018482458245809668	-0.006951907061049101	0.004118338010349137	0.013262295247892698	0.01922612576586988	0.0211804338832609	0.018837471685414102	0.012483595963113884	0.0029486547139094457	-0.008520272006989432	-0.02045357929626935	-0.03142420148018579	-0.04037376314007129	-0.04682542478758253	-0.050769298872561375	-0.052367075965336546	-0.05170516116510647	-0.04870217443434298	-0.04320018462964792	-0.035211596128782094	-0.025218765740903315	-0.014283878802934781	-0.0038377019108347464	0.00464686679991924	0.009917092297873773	0.011140084048557484	0.00803008370304251	0.0008707487763183093	-0.00950907942895405	-0.02185335031247648	-0.0346918840850342	-0.04658461887441995	-0.05645935407110073	-0.06381683123240116	-0.06861665464088833	-0.07097707990245845
-0.06948522160224543	-0.06727768241051339	-0.06254896981243296	-0.05517087058717833	-0.045216377046127194	-0.033299943409036005	-0.020659789368340377	-0.008813988292329373	0.0008845110495655806	0.007446949555102377	0.010284596538042418	0.009202773760562851	0.00439548638705511	-0.003545045438205642	-0.01363535954594173	-0.024525784943245223	-0.034704456503798546	-0.04294723659422513	-0.048655328472536744	-0.05178199479414282	-0.052492756518705976	-0.0508732452301609	-0.04683230669645791	-0.040205113731429605	-0.031032564249376712	-0.019910350569040433	-0.008059861451844761	0.0030109802342497076	0.011955471705143458	0.017789628670568887	0.019926760044687335	0.018173652065784498	0.012725095623427756	0.004169434320716996	-0.006508894314023205	-0.017960986381243167	-0.02867962854508635	-0.03743831044841582	-0.043643221506638505	-0.04724962106820688	-0.04842204074464022	-0.04724928355572428	-0.043643719152152434	-0.03743886412359609	-0.028679557020469794	-0.017961362238157273	-0.006508936834719262	0.004169225019916087	0.012724947015796836	0.01817425575677016	0.01992723073979734	0.017789262473701124	0.011954333364037173	0.0030106619930761105	-0.008059548766828767	-0.01991007840927727	-0.031032879842696648	-0.040204043978881346	-0.046832373175500125	-0.05087190852883374	-0.05249197666412772	-0.05178175882322795	-0.04865351186599992	-0.042945808063877475	-0.034704343189918704	-0.02452489169359917	-0.013634467046511263	-0.003544294967371387	0.004396631386583664	0.009202648285219776	0.010285167622989502	0.007446777790405352	0.0008836318283293558	-0.008813362787573087	-0.020659277752196406	-0.0332997081956742	-0.04521749127468093	-0.05517126507056064	-0.06254920767524262	-0.0672785989393192	-0.06948557076489732
-0.06695101245477797	-0.06493118750524879	-0.06038340528008865	-0.053196354051682264	-0.043484431078462504	-0.03193731900212188	-0.01986816110678544	-0.008788752390754079	0.00008574330024718009	0.005994657133878047	0.008544687580391074	0.007615612173930474	0.003327573752257621	-0.0039297873526149526	-0.01340040209288948	-0.023874238069560873	-0.03384767692981503	-0.042021455347327034	-0.047723835915281405	-0.050864963550353776	-0.05158991084608526	-0.04998366698002408	-0.045958749248750284	-0.03936742654011275	-0.030296549402450756	-0.019414467441928894	-0.008020022051557482	0.0023856957782201066	0.010597071324349927	0.015857045642507794	0.017775840780013197	0.016236773543433978	0.011357903134900801	0.003530685145547296	-0.006488710007942796	-0.017490752223380937	-0.02797466102539096	-0.03664128679879025	-0.04281927243637302	-0.046421160029337306	-0.04759329510764821	-0.04642020100404992	-0.042818686415389634	-0.036641635389906314	-0.02797618599996078	-0.01749228394511923	-0.006488867360184374	0.003530536943247135	0.011357860965686754	0.016235748449331455	0.017775571400199714	0.015856453955636316	0.010596229193592504	0.002385316136874524	-0.008020476786839726	-0.019414213797329487	-0.03029614222777201	-0.039366399486948714	-0.04595743442901962	-0.049983124403055426	-0.05158953821847968	-0.0508634918954234	-0.0477223116914183	-0.04202089641684018	-0.0338470415554433	-0.023873013792650066	-0.013399472669869125	-0.003929595339326334	0.0033278179727239832	0.007616494794264332	0.0085444986332779	0.005994384844621314	0.00008548432129897726	-0.008789775157547579	-0.019867838046496146	-0.03193671869169859	-0.04348502500985897	-0.0531964041509269	-0.0603832121265359	-0.06493078590587434	-0.06695185607202066
-0.06344319962228431	-0.061639871248888554	-0.05738471826073111	-0.05060521184842111	-0.041464143819143685	-0.030677364040325474	-0.019528677228960904	-0.009435664926617742	-0.0014660952491383967	0.0037857986799757814	0.00605586888169294	0.005273304107781164	0.0015060082373441288	-0.004987012717925887	-0.01361720934494284	-0.023323843179024764	-0.03270008234118266	-0.04047601286401498	-0.045952441981334476	-0.04899308940718466	-0.04970053618068041	-0.04814147097967174	-0.04424614052085161	-0.03790998435581332	-0.02927157601859412	-0.01902422005851637	-0.008435930182580233	0.0010851927996215003	0.008481356609313175	0.013162444512894333	0.014871530527752455	0.013537875340804334	0.009232582634693131	0.002215509143532549	-0.006923854472812018	-0.017125627195294774	-0.026983582110335344	-0.035226216758549776	-0.04115835740404698	-0.04464104682616033	-0.045779828461995666	-0.044641452582293746	-0.041158401080608996	-0.03522625132814168	-0.026983686271248253	-0.01712723174137383	-0.006924606761789874	0.0022150752648058807	0.009231747682265482	0.013537408015947237	0.014871356348923719	0.013162709599735803	0.008480513451883595	0.0010849471448729957	-0.008435465833619692	-0.01902320294683915	-0.029270809506150446	-0.037910087220877985	-0.04424594950755127	-0.04814063891616626	-0.04970041010224313	-0.04899288792895364	-0.04595232871183092	-0.04047470636092182	-0.03269981148285097	-0.023323530023177965	-0.013616340601339347	-0.004986829789902733	0.0015070250558682167	0.005274078761525321	0.006056090704670643	0.003785809621646116	-0.0014656722554777114	-0.00943561137364186	-0.019528779105863116	-0.03067730782389034	-0.04146417111457493	-0.050604620009536375	-0.057384115684956126	-0.061640006785879976	-0.06344289267191115
-0.05915659807051655	-0.05759687096376306	-0.053731090137126035	-0.04754550219124613	-0.03925362481758263	-0.029548085017353787	-0.019595616370580164	-0.010647847819014686	-0.003623388179013004	0.0009900298772214096	0.0029967159682411666	0.0023467653854428593	-0.0009161684336393129	-0.006601330718786364	-0.014229723314030511	-0.022890846641309623	-0.031343748677487245	-0.038438233364712485	-0.04349894709737697	-0.046335710106410674	-0.046991866768694206	-0.04551162952850294	-0.041850437383230396	-0.03596209080836532	-0.028036772278573544	-0.018747707138013808	-0.00924612735969567	-0.0007711937547065745	0.00576702439206596	0.009887948562421676	0.011400668090925327	0.010258516148790803	0.0065099002546334245	0.00034550784305668837	-0.007754362496425171	-0.016876905363165835	-0.025781569223957343	-0.03331939357526468	-0.03881284708317928	-0.042074376566910626	-0.043146654245463656	-0.04207430009985485	-0.03881332928277547	-0.033319067124874695	-0.025782906408454168	-0.016876937701556537	-0.007754011726929029	0.0003445512060368072	0.006509539825197906	0.010258249608912074	0.011400307082819635	0.00988791425318706	0.005766739562870054	-0.0007713328021171136	-0.009245887980594857	-0.018747623270551194	-0.028036365623839127	-0.035961874755604105	-0.04184927305536404	-0.04551153449860065	-0.046992180983524305	-0.046334579186025904	-0.043498504852544	-0.038437538737192446	-0.03134311543537274	-0.022889991123725556	-0.014228808333828958	-0.006600934412463896	-0.0009159234346426395	0.0023470153441401244	0.002997428576583347	0.000990328238769293	-0.003623139408476587	-0.010647744404222628	-0.019595925639764426	-0.029548357992814054	-0.0392532665763501	-0.04754568213764716	-0.05373123004912214	-0.05759701868456197	-0.05915635213741368
-0.054387266101595534	-0.05308949814947531	-0.04968829708306496	-0.04423105904474566	-0.0369732097817885	-0.028550713570247056	-0.01995663617774915	-0.012236142806161502	-0.0061655248507898434	-0.0021649671026245775	-0.0004066628341114118	-0.0009350541039445448	-0.003713597098790028	-0.008577637806269484	-0.015115887212255801	-0.022562561346067284	-0.029884593370655323	-0.03610575480095911	-0.040606554143272494	-0.043156327175047436	-0.043735931452329894	-0.042359614881269644	-0.03901394474146507	-0.033715940417730676	-0.026695898568348475	-0.018572708563216193	-0.010323917915654178	-0.0029821202347321647	0.00268645400230404	0.006268546792914079	0.007598344276300532	0.006634824013180458	0.0034204295984020987	-0.0018794419383745503	-0.008851008521714783	-0.016727030807778258	-0.024473864021533245	-0.0311134193638442	-0.03602665687164617	-0.038983444975656076	-0.03996378557297202	-0.03898388736858279	-0.03602752517452956	-0.031113509222929582	-0.024473899971427338	-0.016727443099032326	-0.008851166727347148	-0.0018807869282642256	0.003419447448244404	0.0066353062195600426	0.0075975427730517586	0.006268448172987455	0.0026859541182407826	-0.00298190892466723	-0.010323567120716842	-0.018572607841186976	-0.026695646177450787	-0.033715225086975734	-0.03901342698607025	-0.04235979980163615	-0.04373440143834381	-0.043155460973046095	-0.04060531489924315	-0.03610514350822322	-0.029884012494433308	-0.02256188552641777	-0.015115178893330672	-0.008577275884199246	-0.00371372876112294	-0.0009353723063698629	-0.0004060826637833116	-0.0021646136711699644	-0.0061654966240325924	-0.01223585616039004	-0.019956210368422638	-0.028550206186849177	-0.03697260443668178	-0.04423149566312774	-0.04968763105916654	-0.05308927422941713	-0.05438734514298052
-0.04947063892478869	-0.04844323002114918	-0.0455524658139623	-0.040896348941237795	-0.03475116869190963	-0.027675108432167785	-0.020473711703807056	-0.013982318783908083	-0.008842373291230412	-0.005426524201180513	-0.003901806283487662	-0.0043164136997806725	-0.006632072299429297	-0.010690710066751308	-0.016129367047949792	-0.022319151684506728	-0.02843828979524106	-0.0336971904513039	-0.037556199167546336	-0.03976190905823628	-0.04024319051356205	-0.03899239903260259	-0.036017275108528334	-0.031389083966500614	-0.025361362924202355	-0.018474955446787195	-0.011518764781140238	-0.005317016000047077	-0.0005000522843147713	0.0025675886711426787	0.003725296471539368	0.002929857820950667	0.00022532244309181695	-0.004227624395092434	-0.010064083124105333	-0.016652503277674965	-0.023169409491260225	-0.02882471657433261	-0.03307670295512122	-0.03567235164873578	-0.03654090135234699	-0.03567320979634891	-0.03307718099024053	-0.02882524598520104	-0.023170209942596984	-0.016653565998134428	-0.010064715403395626	-0.004228580095191914	0.00022523196063595294	0.002929506350880239	0.003724719610826953	0.0025675425899371815	-0.0005000338738289202	-0.005316756209751667	-0.011518544686807464	-0.01847486240500375	-0.025361318848367034	-0.031388579404916794	-0.0360162862462352	-0.03899200014914841	-0.040243038227954143	-0.039761060496825575	-0.03755517268357514	-0.03369643530833065	-0.028437444160263416	-0.02231855477244008	-0.016128577296356056	-0.010690265015104687	-0.006631936823696572	-0.004316876037023205	-0.0039020536854121896	-0.005426073147887847	-0.008842681889169509	-0.013982231573977157	-0.020473837968977136	-0.02767499378896338	-0.03475087874925964	-0.0408963839992855	-0.04555255242280187	-0.04844279524678602	-0.04947041447823912
